
345723720;205527040200489
44694626;205527130551323
48552663;205527205831088
44174580;205527277074103
46367888;205527363743174
44788735;205527425635129
43824226;205527497270189
45341451;205527572822289
45205162;205527649338655
45257581;205527733483812
46026068;205527838040436
45183463;205527909795451
44609536;205527988624835
45136164;205528084319480
44831889;205528155887006
45284400;205528239315120
46142365;205528322207097
44121673;205528382917553
44544926;205528451657378
46013145;205528531114815
47559384;205528600098206
45096667;205528685893464
44664636;205528830305831
44411319;205528894764366
46904025;205528965654590
47975567;205529046423720
44805315;205529115239858
45324628;205529178240657
46934989;205529243874353
45127875;205529311779132
46116277;205529384095151
45791523;205529444886064
45049855;205529521742787
47341662;205529589193349
44062184;205529657665472
43657949;205529730308928
46298890;205529806116296
45581116;205529911065209
45508704;205529990996855
44939898;205530051972087
46208437;205530121425055
43841293;205530183328956
45330724;205530251184486
45695706;205530327994885
46055569;205530410916852
44489094;205530484555536
46658265;205530556220829
46813328;205530652997744
44588080;205530713875209
43947350;205530787428560
44764843;205530866980107
46129687;205530939472157
45522845;205531016422991
46996672;205531093101002
43163016;205531159689211
43390246;205531226017519
44926487;205531298732411
45744955;205531379292597
46132612;205531458107596
44606610;205531526552412
47770767;205531642983035
43582855;205531708497020
44247235;205531776429837
50851052;205531863403182
44306725;205531954447897
44787273;205532039851354
44623676;205532124617006
44988172;205532186885402
56582521;205532260606251
44589787;205532323801122
45451165;205532400150235
45382411;205532460423784
50777666;205532542042833
45115440;205532614679462
42836311;205532690545101
43244935;205532750255938
50061598;205532817860588
46193321;205532894213601
44496165;205532957051780
45989740;205533028472044
44412538;205533099800637
45263432;205533185766318
45824437;205533246009147
44318184;205533328215045
45017916;205533394915894
45648163;205533465781492
43374154;205533541879237
45210526;205533605404471
45158838;205533674287412
47303384;205533741980321
43123762;205533807420676
43677697;205533869206817
44481048;205533943170256
43071343;205534020005037
43695007;205534076694590
43665750;205534137718584
43295892;205534198992726
44774838;205534275066578
47018859;205534352449441
45377047;205534424151062
45708140;205534496241802
46153336;205534576441150
47661540;205534640588584
44763867;205534717354123
46366182;205534783629768
44652446;205534858795187
46098723;205534928196467
45648651;205534998214828
44580766;205535096267597
45054000;205535159193059
44387913;205535217637064
44659029;205535278907793
45571851;205535349656363
44928438;205535410967320
44618069;205535470002074
44978663;205535530959752
44354024;205535594151942
44068767;205535659798316
43427061;205535718483447
45546495;205535782280040
42889218;205535841959182
45387775;205535911069354
43771807;205535981140378
42812661;205536047555239
44474709;205536113734092
44622702;205536180045333
43372448;205536247639987
45555028;205536314558313
45279767;205536413073101
45625002;205536492009517
47513060;205536561751886
44233826;205536621935713
44361826;205536690672126
45461161;205536756986780
44007083;205536822194541
43832272;205536891967874
45451653;205536962449961
43670870;205537026079057
45221985;205537105885872
44376454;205537189711883
43365865;205537252942351
45484811;205537318213746
45142259;205537396625484
45903187;205537474798046
42849964;205537553660101
44459349;205537628182350
45116903;205537695684356
43344166;205537766107441
44433749;205537828871502
43554085;205537934639614
45358274;205537999581379
44888210;205538102693434
43429011;205538167888516
44319403;205538231981825
44646839;205538294344088
44587349;205538384394305
45466038;205538450915467
44577596;205538520330644
47366043;205538588390729
46112132;205538670527873
44426923;205538741647765
44594419;205538813919899
43934672;205538894526896
46219652;205538953951745
45322922;205539022841514
45622563;205539092108455
45381924;205539153905812
44586130;205539213223628
44354267;205539287963844
46359599;205539350392179
43768394;205539419151997
45808590;205539486951694
45159570;205539559319401
45023280;205539622122959
43943692;205539692311987
44743387;205539768883209
43754741;205539825770492
44239433;205539907299819
45970235;205539983034289
45029375;205540041742095
44150931;205540109268969
44202618;205540220937266
43941254;205540295755500
46412749;205540372616612
43839586;205540439906504
44968179;205540518334090
43566519;205540579335410
44202374;205540656612704
44590763;205540717515768
45824194;205540788527896
46480772;205540854173051
46566106;205540939022817
44731928;205540997962973
45409962;205541079986746
46763347;205541146543747
46413480;205541224943052
46158456;205541297585288
44012690;205541364764735
44901863;205541429535833
43964173;205541488497201
43507030;205541563475861
46238669;205541635090929
44217491;205541702700211
44867486;205541762149441
44597833;205541824599963
42701241;205541896148715
45436049;205541967136218
46313031;205542042356982
46483941;205542115853526
43652585;205542182114299
46216482;205542259510816
45749100;205542337279142
45653284;205542409212869
43532386;205542474807799
46784559;205542542408303
44067304;205542625940768
45160789;205542692305891
46071904;205542765904835
46257443;205542844656688
44256988;205542931154848
45326335;205543015880028
46274265;205543092166725
45323409;205543155025628
46014609;205543221455360
44922831;205543291629028
44011715;205543353203056
45269040;205543432169461
44426435;205543494043861
45985108;205543576713729
45155912;205543655966853
44839204;205543722173257
45079843;205543800210261
44004158;205543875633142
45094717;205543945203138
45743005;205544046615110
44188478;205544128548918
45458236;205544194074362
44581986;205544255018874
44023662;205544329160294
46067272;205544422304450
44926488;205544487573651
45704240;205544563058704
47034706;205544627346085
45278061;205544696072744
45651333;205544770041303
45333161;205544835372919
43524585;205544895887108
45045223;205544961978434
46289381;205545034258613
43272242;205545105737148
43872988;205545183522541
46307424;205545247409831
45886121;205545327994885
44271372;205545410104967
43341728;205545477188596
45801275;205545553268543
43202268;205545632177409
44213102;205545710895616
43936622;205545793657887
45545519;205545854178171
43852752;205545916292236
45275866;205545991341358
45851744;205546059033291
44815799;205546142297809
45012796;205546212225473
46828688;205546283760816
44866999;205546365568817
44715105;205546451683953
45121047;205546511777084
45201261;205546579707219
46675087;205546647497651
44207007;205546712246319
44365483;205546796970279
54907064;205546882164304
44297459;205546947377185
45512849;205547010495744
45389969;205547074744603
46573907;205547152597775
44242115;205547211075181
46050205;205547274961984
44924293;205547352127857
43735723;205547419957543
43370497;205547521917842
43171793;205547589856754
46140902;205547666917302
44438869;205547736742079
45347546;205547796791567
45378510;205547858103256
44862122;205547916737432
44946480;205547979382270
46421526;205548049633225
45022304;205548139230201
43455343;205548204000812
45000362;205548269704481
43861529;205548327892973
45409718;205548397087015
45151524;205548475259333
46392757;205548547677753
45230030;205548610954544
44777520;205548674432479
46970829;205548741101145
44807021;205548813618794
46924504;205548895617699
46185519;205548976632833
45345353;205549043646001
45440682;205549105560143
47242920;205549179772267
44840667;205549258853018
44102169;205549318805471
45411912;205549395680723
43646002;205549467437445
45946342;205549537915387
44378892;205549638599101
45963409;205549715284914
43313202;205549776935741
44977932;205549837764200
43269560;205549917963549
46317419;205549983598951
45642800;205550054170028
44263083;205550125750963
44887966;205550196137232
44743143;205550261393023
44011228;205550324292154
46268657;205550392801824
44888210;205550466894482
45103738;205550537636469
45278304;205550618473378
46573663;205550694686689
44133376;205550763868053
45298297;205550822743112
44022199;205550923089394
46086288;205550997586532
44249186;205551073175447
46487111;205551149354380
42728791;205551215501782
44777033;205551287281909
43957833;205551345595719
43111572;205551402331352
45765191;205551475005528
45401184;205551533980061
44596858;205551616406119
45293665;205551691644437
44807265;205551758764638
43149119;205551831458318
44062916;205551894753395
46632665;205551958332266
44863341;205552044535661
43652341;205552113319860
46002418;205552198773541
45121779;205552275172879
45992179;205552351126532
44021956;205552413562913
45362175;205552495485018
45611105;205552568806019
47762721;205552634176888
46129930;205552700270165
44518351;205552760143135
43685011;205552830230007
44682435;205552898936430
47381891;205552972028251
44289171;205553032435408
45257824;205553105136402
44792149;205553190949946
44703646;205553249643124
43779121;205553319451565
45072530;205553391912164
43941498;205553461028918
45880025;205553544188111
44648545;205553601916779
42600060;205553662176431
44492264;205553721867032
45268796;205553784513089
46294990;205553845303270
45469938;205553911700576
46000223;205553977523224
44306481;205554069144305
45204431;205554143971316
44447890;205554227721258
45034739;205554293649719
44500553;205554363045392
44887966;205554435108825
46258906;205554543648074
45015235;205554618936128
44593200;205554684756582
44446427;205554756630331
44284050;205554820510063
45778357;205554888238080
47390912;205554959790489
43995624;205555032774059
45083745;205555101570204
44509086;205555171996458
43744501;205555240582440
43705979;205555316424429
44283807;205555387277106
43404630;205555455103378
43952713;205555519674553
45097886;205555579918601
42928715;205555641140568
44108995;205555716130444
46038014;205555776327437
