
0.0;210124371524346
0.0;210124439602230
0.0;210124507753743
0.0;210124576256830
0.0;210124644587300
0.0;210124712628856
0.0;210124779946786
0.0;210124848114391
5.0;210124916533363
5.0;210124984704626
5.0;210125051953802
5.0;210125120059235
5.0;210125188611084
5.0;210125257205355
5.0;210125325852777
5.0;210125394644778
5.2;210125465022026
5.2;210125533571193
5.2;210125601509374
5.2;210125670061710
5.2;210125738601856
5.2;210125806498345
5.2;210125873821151
5.2;210125942933030
4.5;210126011066502
4.5;210126079209970
4.5;210126147371724
4.5;210126216020364
4.5;210126292105188
4.5;210126360178439
4.5;210126427491249
4.5;210126494646558
5.4;210126563042368
5.4;210126631187787
5.4;210126698637862
5.4;210126766420736
5.4;210126834612966
5.4;210126903003413
5.4;210126971086904
5.4;210127039831362
4.2;210127107608384
4.2;210127175110878
4.2;210127243052716
4.2;210127310508886
4.2;210127380397784
4.2;210127448614639
4.2;210127517064331
4.2;210127585937277
5.3;210127654518139
5.3;210127722443641
5.3;210127790406447
5.3;210127857613687
5.3;210127925410459
5.3;210127993948898
5.3;210128061284869
5.3;210128130094181
5.8;210128198210098
5.8;210128266463037
5.8;210128333769751
5.8;210128402201890
5.8;210128470982919
5.8;210128539411888
5.8;210128607374937
5.8;210128675955067
6.4;210128742950682
6.4;210128810377838
6.4;210128880274295
6.4;210128948653526
6.4;210129015662550
6.4;210129084621804
6.4;210129152876693
6.4;210129221608229
7.1;210129289769251
7.1;210129357018671
7.1;210129425693887
7.1;210129493931953
7.1;210129561947665
7.1;210129629124185
7.1;210129697594602
7.1;210129765730024
3.0;210129834221896
3.0;210129902366827
3.0;210129970975483
3.0;210130038260011
3.0;210130106215502
3.0;210130173796015
3.0;210130241684946
3.0;210130310553990
6.7;210130378613832
6.7;210130446871403
6.7;210130515589041
6.7;210130584437606
6.7;210130652245349
6.7;210130720333228
6.7;210130789180330
6.7;210130857671958
7.8;210130925735700
7.8;210130993131649
7.8;210131061163696
7.8;210131130124169
7.8;210131198625062
7.8;210131266134382
7.8;210131333472060
7.8;210131400822905
3.9;210131468888597
3.9;210131537619890
3.9;210131606169788
3.9;210131673499664
3.9;210131742427467
3.9;210131810629449
3.9;210131878850449
3.9;210131947680240
1.1;210132015888805
1.1;210132084893407
1.1;210132152879618
1.1;210132221074530
1.1;210132292988265
1.1;210132361701759
1.1;210132430069044
1.1;210132497276284
5.7;210132564977483
5.7;210132633029766
5.7;210132700523482
5.7;210132768598196
5.7;210132839247780
5.7;210132907105016
5.7;210132974347609
5.7;210133042325286
4.4;210133110796434
4.4;210133179309029
4.4;210133247617800
4.4;210133315012530
4.4;210133384055898
4.4;210133452341019
4.4;210133520849470
4.4;210133600008972
3.3;210133668627868
3.3;210133737462779
3.3;210133805341714
3.3;210133873449098
3.3;210133941574525
3.3;210134009319608
3.3;210134080996604
3.3;210134149205657
5.2;210134217081422
5.2;210134285126391
5.2;210134353721394
5.2;210134427708970
5.2;210134495910221
5.2;210134563576311
5.2;210134631819741
5.2;210134699835209
6.3;210134767557618
6.3;210134835395837
6.3;210134902860540
6.3;210134971003765
6.3;210135038913663
6.3;210135106301079
6.3;210135174477949
6.3;210135241622531
6.3;210135309970311
6.3;210135378036491
6.3;210135446199952
6.3;210135513447177
6.3;210135580893107
6.3;210135649134586
6.3;210135717161026
6.3;210135785264753
4.4;210135853725417
4.4;210135921173297
4.4;210135988978846
4.4;210136056106848
4.4;210136123923124
4.4;210136192139735
4.4;210136259962594
4.4;210136328004394
5.0;210136396753240
5.0;210136464246957
5.0;210136532607171
5.0;210136599743707
5.0;210136667793553
5.0;210136735876312
5.0;210136803954196
5.0;210136871433040
4.2;210136939185194
4.2;210137007344997
4.2;210137075853935
4.2;210137143944497
4.2;210137212363469
4.2;210137280759524
4.2;210137349180934
4.2;210137416472777
1.7;210137484072307
1.7;210137552337923
1.7;210137620478953
1.7;210137688091161
1.7;210137758152676
1.7;210137826369287
1.7;210137894592725
1.7;210137963588306
6.6;210138031770540
6.6;210138099175266
6.6;210138167504761
6.6;210138235399299
6.6;210138303917990
6.6;210138371904689
6.6;210138439937955
6.6;210138508120676
4.7;210138575574652
4.7;210138644099681
4.7;210138713066981
4.7;210138780818404
4.7;210138847969324
4.7;210138916721340
4.7;210138985427276
4.7;210139054040077
6.4;210139122179157
6.4;210139190379676
6.4;210139258579708
6.4;210139327451678
6.4;210139395766544
6.4;210139464132610
6.4;210139532395057
6.4;210139600870594
1.9;210139669904697
1.9;210139738163487
1.9;210139806301591
1.9;210139874408732
1.9;210139942496611
1.9;210140010250228
1.9;210140077852196
1.9;210140146764395
0.6;210140214498019
