
545565129
338804610
15298954
9557740
183205156
8496195
7638170
5680628
6918385
6786972
7393265
5567988
5898654
5122976
5542389
9800939
8233795
9600832
9719873
8059290
10393578
12866106
6861638
7608731
5570974
7332251
6229321
7266118
7516571
7633477
19173506
7769583
6296733
6809586
7332677
5712628
10574911
7645423
8860995
6902172
7580997
7904410
6846278
7476891
11403495
6009161
10296725
7349744
6554866
5597428
6010867
10845844
5762548
5116575
11017363
6079560
5215562
7077958
7021212
7575877
5648628
5258655
7353158
6127347
6756679
10573204
6240414
11230696
13177572
5258229
4939509
10761791
12000828
7335238
10990483
11541309
6323186
5364468
6464413
5991667
7535770
5627722
5407562
18049668
7202972
5972040
5705801
4834976
6760946
7014812
9837633
6612039
6923932
6480199
7566917
14879115
10950377
4355404
5606388
5797961
5325642
6740465
6569373
9205740
6033907
6252787
6198600
6865905
5230069
5786441
6911559
8286275
11514429
6989212
6280946
7443611
6082974
6728945
9032514
5829960
8263662
4964683
6330440
7039132
5085856
7104412
6180680
9772779
8660035
6823665
6204147
5849588
5697694
6191347
5231349
5166069
6302706
5963081
4609270
4936523
4485111
4412151
6548039
9312833
