
0.0;207440622210486
0.0;207440689614725
0.0;207440758625910
0.0;207440827317218
0.0;207440895640373
0.0;207440963958896
0.0;207441032553411
0.0;207441100909725
7.1;207441168806214
7.1;207441235972739
7.1;207441303172421
7.1;207441370759273
7.1;207441438053553
7.1;207441506909188
7.1;207441575159688
7.1;207441643570859
15.8;207441712064681
15.8;207441780320301
15.8;207441848318459
15.8;207441915542035
15.8;207441984167270
15.8;207442052720338
15.8;207442121021063
15.8;207442188265362
4.1;207442256005326
4.1;207442323996414
4.1;207442391305566
4.1;207442459429774
4.1;207442527349181
4.1;207442594534479
4.1;207442663069261
4.1;207442731180302
5.9;207442799770916
5.9;207442867058126
5.9;207442935018250
5.9;207443003215112
5.9;207443070219747
5.9;207443138959817
5.9;207443205981762
5.9;207443274484117
8.6;207443342893094
8.6;207443410968539
8.6;207443478353517
8.6;207443546264878
8.6;207443614385672
8.6;207443683344926
8.6;207443750288365
8.6;207443817693091
5.4;207443886071591
5.4;207443954775333
5.4;207444023042900
5.4;207444091468943
5.4;207444170189344
5.4;207444238499578
5.4;207444305572723
5.4;207444373362912
9.9;207444441618532
9.9;207444509352157
9.9;207444576982163
9.9;207444644590713
9.9;207444713319080
9.9;207444780522419
9.9;207444848730009
9.9;207444917430582
7.0;207444986139931
7.0;207445054239270
7.0;207445122032628
7.0;207445190793908
7.0;207445259177772
7.0;207445328226504
7.0;207445397280112
7.0;207445464507101
6.0;207445532771499
6.0;207445600725039
6.0;207445667999815
6.0;207445735201692
6.0;207445803506074
6.0;207445871912856
6.0;207445939080600
6.0;207446006402187
2.9;207446074419362
2.9;207446142129581
2.9;207446210136516
2.9;207446277636571
2.9;207446346358355
2.9;207446415279574
2.9;207446483816307
2.9;207446552360597
6.8;207446621244270
6.8;207446690004820
6.8;207446757331039
6.8;207446825502301
6.8;207446893384894
6.8;207446961274800
6.8;207447029508721
6.8;207447096667444
8.0;207447165109091
8.0;207447233289130
8.0;207447301390176
8.0;207447369457819
8.0;207447438048433
8.0;207447506020991
8.0;207447574130326
8.0;207447641366580
4.7;207447708606491
4.7;207447776926720
4.7;207447845546592
4.7;207447912663379
4.7;207447980681773
4.7;207448048877416
4.7;207448117910301
4.7;207448185879689
6.5;207448254314265
6.5;207448325817181
6.5;207448393407202
6.5;207448462279904
6.5;207448530935371
6.5;207448599360439
6.5;207448666585965
6.5;207448734769418
3.9;207448803234714
3.9;207448871263592
3.9;207448939308561
3.9;207449006745958
3.9;207449074833350
3.9;207449142112514
3.9;207449210454443
3.9;207449283234919
4.1;207449357261992
4.1;207449425462512
4.1;207449494343747
4.1;207449562458933
4.1;207449630712847
4.1;207449699028444
4.1;207449766959067
4.1;207449835572355
0.0;207449904089095
0.0;207449972442971
0.0;207450040600824
0.0;207450108871804
0.0;207450176963097
0.0;207450245053171
0.0;207450313282216
0.0;207450381518819
0.1;207450449791506
0.1;207450517944483
0.1;207450586112088
0.1;207450654306756
0.1;207450722501912
0.1;207450790723642
0.1;207450857906014
0.1;207450926072888
0.2;207450994190269
0.2;207451062539024
0.2;207451131316640
0.2;207451199376482
0.2;207451268313305
0.2;207451337184300
0.2;207451405358488
0.2;207451473468311
0.0;207451541851199
0.0;207451609898119
0.0;207451678116924
0.0;207451746003905
0.0;207451814103487
