
55731139;207178684057093
44445696;207178691443050
44999143;207178780739410
43658924;207178814568919
42958703;207178863608225
44328180;207178896927686
43761811;207178943295086
44201155;207178961387440
44866998;207179011196452
45549177;207179025012635
43537019;207179092945696
44780690;207179118717065
42599572;207179164262585
43318078;207179176988941
44661955;207179233163081
46292064;207179251117194
46879157;207179304284679
45884658;207179319156800
45851988;207179369352737
44002939;207179380961227
45041322;207179437179985
44132158;207179468233726
44066573;207179501136516
42622002;207179540285944
44081201;207179563527305
46345214;207179608674196
46328391;207179633217011
46414700;207179679708999
46189664;207179708786422
45363394;207179758366497
44721932;207179778395671
44636598;207179852926210
46398365;207179880040238
45239539;207179935396154
43535800;207179960105491
43752058;207180007955496
44580279;207180029649399
44086565;207180069885972
42899214;207180103610644
44286976;207180135058868
45652796;207180174483069
43242498;207180228141585
43750596;207180240169671
44119967;207180284508579
43956127;207180305185310
43925163;207180352094455
43294916;207180365743385
45365832;207180427028986
46067759;207180444445988
44280637;207180497776581
43577979;207180507886376
44755821;207180573331607
44831402;207180584613880
43287358;207180644958865
44518595;207180657355347
43974169;207180711667516
45676689;207180737396950
45518457;207180773886663
44944286;207180800967045
44426191;207180837972901
54691536;207180892439645
44619532;207180917122894
43069636;207180980767350
44845543;207181006458263
44795806;207181078470984
45713016;207181094498517
43623328;207181161623106
44029026;207181174482581
43154970;207181223710352
44445940;207181250165363
44783372;207181294760514
44677803;207181315947051
44581011;207181359161510
43900050;207181375867077
45779821;207181424967335
49249470;207181447580644
43721826;207181504726364
43964416;207181523568187
45063753;207181587979911
43615769;207181614759675
45294883;207181656543218
43589926;207181680982170
44680485;207181742926057
44403760;207181759650397
44438382;207181819331489
44009277;207181845167956
45277086;207181891775509
43483625;207181907792070
43638688;207181970808961
44286976;207181989715637
44407174;207182061904389
42901652;207182072968453
43131565;207182129963986
42632487;207182152408579
43051351;207182198580445
43224456;207182218858548
44645132;207182274944917
45415325;207182288600917
44323791;207182338467468
43538726;207182345277305
44158488;207182406861328
44469833;207182417725469
43421941;207182486978025
44206032;207182503496590
45953900;207182554083597
46087263;207182592199030
45723012;207182620184675
44492752;207182662692331
45094472;207182684405252
44681216;207182731389247
45057657;207182744128036
44990122;207182799125797
44586617;207182827897727
43602848;207182869254604
45752026;207182928669701
46838440;207182955703271
46041671;207182999636236
45354617;207183017876826
43089872;207183079384781
43055739;207183097318658
44050481;207183181621804
42796571;207183212636780
44182625;207183251783281
45681077;207183281153276
43280044;207183331022509
43309789;207183356786808
45203699;207183415177662
44244310;207183428590341
42829972;207183475351981
43508250;207183499000260
43420234;207183551676712
43661849;207183572925420
46878425;207183631105379
46222821;207183637623864
46147484;207183703401894
45155669;207183710276828
46353259;207183779061270
46982288;207183811614439
47238287;207183850643668
46492963;207183873729723
43055251;207183930194971
43986847;207183947431798
45145916;207183994047884
46039965;207184009438587
43480455;207184065131204
43131320;207184078455380
43555548;207184122435157
44321354;207184165649372
44453741;207184197374564
43659655;207184226060917
43550429;207184265900813
43353431;207184297403163
44085589;207184325548991
44307700;207184375489172
42923351;207184396859785
44618313;207184441554167
45791036;207184467099281
44887234;207184512659673
44066329;207184528428768
43459488;207184569912426
44230900;207184587488391
44787760;207184652877058
43885422;207184668570085
43217629;207184715875664
44329886;207184731121056
42760974;207184774898227
43764736;207184798855169
46052399;207184834684889
43344654;207184876539137
44108752;207184898399562
43814717;207184942324482
44138984;207184965097729
46671918;207185030530770
44908690;207185044863341
44123380;207185112248318
43602847;207185158959002
44805558;207185183064423
44313795;207185216891251
43251762;207185251798641
43215922;207185296019545
44865292;207185324751978
45893191;207185367280602
45510167;207185392111600
45965847;207185427842334
45104956;207185459847175
45780795;207185493210277
43022338;207185543525681
44062184;207185553183697
45328774;207185611391451
45123730;207185634496766
45366076;207185674784539
44495677;207185728603726
45107151;207185737228722
43601385;207185802962623
44338420;207185809352376
43035991;207185865993655
44455448;207185883113697
43004784;207185948247340
42812662;207185975225810
43998063;207186019376009
44062915;207186041272518
44333787;207186092395906
45043028;207186117095734
44638793;207186160212913
44329155;207186185817274
43539213;207186226086761
44157026;207186258597019
42961872;207186305465447
44100462;207186319025143
44286001;207186379278456
44121186;207186405520134
44010496;207186464678743
44078519;207186472277302
45355836;207186527345280
44839204;207186544825672
45323653;207186603154111
44073155;207186608983834
43911022;207186663079744
44280881;207186672844305
44921368;207186728122203
45240758;207186758508882
45604765;207186796398303
43902002;207186816166357
45536986;207186859837228
44776789;207186889912806
