0.0;2,06497E+14;;;0
0.0;2,06497E+14;;2,06512E+14;0
0.0;2,06497E+14;;;0
0.0;2,06497E+14;;;0
0.0;2,06497E+14;;;0
0.0;2,06497E+14;;;0
0.0;2,06497E+14;;;0
0.0;2,06497E+14;;;0
7.8;2,06497E+14;;;0
7.8;2,06497E+14;;;0
7.8;2,06497E+14;;;0
7.8;2,06497E+14;;;0
7.8;2,06497E+14;;;0
7.8;2,06497E+14;;;0
7.8;2,06498E+14;;;0
7.8;2,06498E+14;;;0
8.0;2,06498E+14;;;0
8.0;2,06498E+14;;;0
8.0;2,06498E+14;;;0
8.0;2,06498E+14;;;0
8.0;2,06498E+14;;;0
8.0;2,06498E+14;;;0
8.0;2,06498E+14;;;0
8.0;2,06498E+14;;;0
7.0;2,06498E+14;;;0
7.0;2,06498E+14;;;0
7.0;2,06498E+14;;;0
7.0;2,06498E+14;;;0
7.0;2,06499E+14;;;0
7.0;2,06499E+14;;;0
7.0;2,06499E+14;;;0
7.0;2,06499E+14;;;0
9.5;2,06499E+14;;;0
9.5;2,06499E+14;;;0
9.5;2,06499E+14;;;0
9.5;2,06499E+14;;;0
9.5;2,06499E+14;;;0
9.5;2,06499E+14;;;0
9.5;2,06499E+14;;;0
9.5;2,06499E+14;;;0
4.8;2,06499E+14;;;0
4.8;2,06499E+14;;;0
4.8;2,06499E+14;;;0
4.8;2,065E+14;;;0
4.8;2,065E+14;;;0
4.8;2,065E+14;;;0
4.8;2,065E+14;;;0
4.8;2,065E+14;;;0
7.9;2,065E+14;;;0
7.9;2,065E+14;;;0
7.9;2,065E+14;;;0
7.9;2,065E+14;;;0
7.9;2,065E+14;;;0
7.9;2,065E+14;;;0
7.9;2,065E+14;;;0
7.9;2,065E+14;;;0
4.7;2,065E+14;;;0
4.7;2,065E+14;;;0
4.7;2,06501E+14;;;0
4.7;2,06501E+14;;;0
4.7;2,06501E+14;;;0
4.7;2,06501E+14;;;0
4.7;2,06501E+14;;;0
4.7;2,06501E+14;;;0
10.4;2,06501E+14;;;0
10.4;2,06501E+14;;;0
10.4;2,06501E+14;;;0
10.4;2,06501E+14;;;0
10.4;2,06501E+14;;;0
10.4;2,06501E+14;;;0
10.4;2,06501E+14;;;0
10.4;2,06501E+14;;;0
5.3;2,06502E+14;;;0
5.3;2,06502E+14;;;0
5.3;2,06502E+14;;;0
5.3;2,06502E+14;;;0
5.3;2,06502E+14;;;0
5.3;2,06502E+14;;;0
5.3;2,06502E+14;;;0
5.3;2,06502E+14;;;0
4.9;2,06502E+14;;;0
4.9;2,06502E+14;;;0
4.9;2,06502E+14;;;0
4.9;2,06502E+14;;;0
4.9;2,06502E+14;;;0
4.9;2,06502E+14;;;0
4.9;2,06502E+14;;;0
4.9;2,06503E+14;;;0
5.0;2,06503E+14;;;0
5.0;2,06503E+14;;;0
5.0;2,06503E+14;;;0
5.0;2,06503E+14;;;0
5.0;2,06503E+14;;;0
5.0;2,06503E+14;;;0
5.0;2,06503E+14;;;0
5.0;2,06503E+14;;;0
6.0;2,06503E+14;;;0
6.0;2,06503E+14;;;0
6.0;2,06503E+14;;;0
6.0;2,06503E+14;;;0
6.0;2,06503E+14;;;0
6.0;2,06504E+14;;;0
6.0;2,06504E+14;;;0
6.0;2,06504E+14;;;0
4.3;2,06504E+14;;;0
4.3;2,06504E+14;;;0
4.3;2,06504E+14;;;0
4.3;2,06504E+14;;;0
