
0.0;209995317797319
0.0;209995385579218
0.0;209995454315874
0.0;209995523346321
0.0;209995592174405
0.0;209995660693583
0.0;209995740831004
0.0;209995809192925
4.5;209995877428553
4.5;209995945408669
4.5;209996012780481
4.5;209996080883233
4.5;209996149439957
4.5;209996218067387
4.5;209996286905224
4.5;209996355424646
2.3;209996423226293
2.3;209996491661357
2.3;209996559078761
2.3;209996627586237
2.3;209996695979122
2.3;209996763506728
2.3;209996831630203
2.3;209996898965200
4.1;209996967372713
4.1;209997035960890
4.1;209997103102789
4.1;209997170382197
4.1;209997239317314
4.1;209997307972538
4.1;209997376320318
4.1;209997443521707
4.3;209997510641420
4.3;209997578751243
4.3;209997646837659
4.3;209997714460107
4.3;209997782564322
4.3;209997850626845
4.3;209997918770070
4.3;209997987284615
6.8;209998055748449
6.8;209998123708085
6.8;209998190776598
6.8;209998259279441
6.8;209998326614194
6.8;209998394950515
6.8;209998462664635
6.8;209998530393383
4.2;209998598196494
4.2;209998666409447
4.2;209998733844650
4.2;209998801190130
4.2;209998869348227
4.2;209998937695275
4.2;209999005003453
4.2;209999073060613
2.3;209999140081095
2.3;209999209089842
2.3;209999277337417
2.3;209999345600596
2.3;209999413873526
2.3;209999482842045
2.3;209999550520325
2.3;209999617671002
4.7;209999685429739
4.7;209999753379622
4.7;209999821191754
4.7;209999888753737
4.7;209999956136276
4.7;210000023781642
4.7;210000092444180
4.7;210000160769774
5.5;210000229310163
5.5;210000297824953
5.5;210000365928436
5.5;210000434793092
5.5;210000502878046
5.5;210000570752592
5.5;210000637958370
5.5;210000705006403
5.5;210000773078679
5.5;210000840812304
5.5;210000909363177
5.5;210000976348064
5.5;210001043668675
5.5;210001110651124
5.5;210001178339156
5.5;210001246498228
3.7;210001315075677
3.7;210001383661659
3.7;210001452108425
3.7;210001520006378
3.7;210001587244094
3.7;210001655326366
3.7;210001723824821
3.7;210001791520167
3.1;210001859769205
3.1;210001928391514
3.1;210001996163661
3.1;210002064355403
3.1;210002132527153
3.1;210002199718058
3.1;210002267165695
3.1;210002337564886
6.5;210002409050979
6.5;210002477151293
6.5;210002544442160
6.5;210002612864059
6.5;210002680137859
6.5;210002748186485
6.5;210002816726387
6.5;210002884635555
4.1;210002953248356
4.1;210003021528601
4.1;210003090061920
4.1;210003158059834
4.1;210003228534362
4.1;210003296451088
4.1;210003363698069
4.1;210003436500244
6.1;210003505079643
6.1;210003573101695
6.1;210003640884813
6.1;210003708144228
6.1;210003776166036
6.1;210003843376689
6.1;210003912038984
6.1;210003979725553
5.7;210004047985562
5.7;210004115979819
5.7;210004183952864
5.7;210004252025628
5.7;210004319233600
5.7;210004387478492
5.7;210004455634395
5.7;210004524113832
3.1;210004592269003
3.1;210004659966788
3.1;210004727973479
3.1;210004796225930
3.1;210004863936149
3.1;210004931589316
3.1;210004998982096
3.1;210005067015118
5.3;210005135283173
5.3;210005203845993
5.3;210005271973614
5.3;210005341472173
5.3;210005409652213
5.3;210005478339863
5.3;210005547116748
5.3;210005615863644
2.5;210005684533496
2.5;210005752538237
2.5;210005820670977
2.5;210005889208441
2.5;210005956392276
2.5;210006023728492
2.5;210006096389501
2.5;210006164646828
4.0;210006232041314
4.0;210006300963753
4.0;210006368270224
4.0;210006436200847
4.0;210006504495964
4.0;210006572768895
4.0;210006641757162
4.0;210006709903312
3.7;210006777922437
3.7;210006846015681
3.7;210006913609359
3.7;210006981395890
3.7;210007048778430
3.7;210007117018690
3.7;210007184633336
3.7;210007251934443
8.5;210007320629164
8.5;210007388397653
8.5;210007456321206
8.5;210007524654357
8.5;210007592266809
8.5;210007659511840
8.5;210007728300671
8.5;210007796370021
4.3;210007865477755
4.3;210007933932323
4.3;210008001204661
4.3;210008069086278
4.3;210008138011886
4.3;210008206289206
4.3;210008274691843
4.3;210008343536019
2.5;210008410820303
2.5;210008479302178
2.5;210008547741143
2.5;210008616344192
2.5;210008684533252
2.5;210008753166533
2.5;210008821990473
2.5;210008890715182
4.8;210008958594361
4.8;210009025623377
4.8;210009092911319
4.8;210009160849987
4.8;210009228558743
4.8;210009296007111
4.8;210009365207005
4.8;210009433231006
1.3;210009501367891
1.3;210009569893165
1.3;210009637839635
1.3;210009705224856
1.3;210009773796210
1.3;210009841569331
1.3;210009910385225
1.3;210009978803710
2.7;210010047195376
2.7;210010115305199
2.7;210010184049413
2.7;210010251971746
2.7;210010320867853
2.7;210010389228312
2.7;210010457480519
2.7;210010526446111
0.0;210010594440612
0.0;210010664680352
0.0;210010733140285
0.0;210010801463440
0.0;210010870467555
0.0;210010938773644
0.0;210011006937104
0.0;210011074931361
2.4;210011143164795
2.4;210011216549918
